user_id,ideal_point,com
2131,-0.7633049,0.0
2169,0.47333375,1.0
2176,-0.124294624,0.0
2181,-0.37539425,0.0
2183,-0.611438,0.0
2206,-0.77092725,0.0
2237,-0.40497088,0.0
2254,-0.7261741,0.0
2255,-0.511384,0.0
2263,-0.56992096,0.0
2282,-0.74263215,0.0
2372,-0.6475624,0.0
2390,0.17925783,1.0
2404,0.122579396,1.0
2417,-0.6737145,0.0
2418,-0.7747125,0.0
2433,-1.0731683,0.0
2447,0.19180317,1.0
2475,-0.9854415,0.0
2510,-0.76019776,0.0
2524,-0.9866536,0.0
2528,-0.4376243,0.0
2554,-0.7601064,0.0
2557,-0.06504861,0.0
2561,-0.5528473,0.0
2577,0.22815397,1.0
2579,-0.15547775,0.0
2580,-1.3568817,0.0
2589,0.06282462,0.0
2594,-0.4341486,0.0
2608,0.0032889496,0.0
2622,0.860462,1.0
2657,0.3277924,1.0
2664,-0.5988676,0.0
2685,-0.42216024,0.0
2693,0.27259055,1.0
2752,-0.41824788,0.0
2754,-1.0594258,0.0
2812,-0.3230299,0.0
2815,-0.32919756,0.0
2817,0.5304375,1.0
2827,-0.43705893,0.0
2845,-0.39020416,0.0
2847,-0.12666531,0.0
2870,-0.24813633,0.0
2873,-0.4790317,0.0
2875,-0.85765785,0.0
2896,0.9042874,1.0
2906,0.31056932,1.0
2915,0.025568264,0.0
2924,1.1703695,1.0
2926,-0.26341182,0.0
2927,-0.19156335,0.0
2936,-0.5176018,0.0
2962,-0.41206166,0.0
2963,-0.5689459,0.0
2969,-0.5408325,0.0
2970,-0.67420197,0.0
2978,-0.46707296,0.0
2981,-1.0049379,0.0
2991,-1.0677825,0.0
2992,-0.783397,0.0
3013,-0.9580301,0.0
3017,-0.55395806,0.0
3025,-0.1381331,0.0
3080,-0.49824363,0.0
3087,0.76553494,1.0
3090,-0.38285977,0.0
3097,-0.2731875,0.0
3114,-0.42381755,0.0
3121,-0.6998073,0.0
3143,-0.2828529,0.0
3147,-0.38630214,0.0
3153,0.03700338,0.0
3159,-0.09550238,0.0
3166,-0.21617487,0.0
3168,-0.44262788,0.0
3170,-0.47257316,0.0
3185,-0.4203709,0.0
3189,0.25924823,1.0
3192,-0.67953,0.0
3200,-0.26928133,0.0
3203,-0.8328026,0.0
3206,-0.6387877,0.0
3223,0.05910459,0.0
3233,-0.1832331,0.0
3235,0.19437608,1.0
3244,-0.7366265,0.0
3246,-0.29638723,0.0
3251,-0.6367084,0.0
3252,-0.5424166,0.0
3275,-0.2849132,0.0
3302,-0.54597974,0.0
3306,-0.42815945,0.0
3310,-0.6686921,0.0
3337,-0.73502403,0.0
3353,-0.5443442,0.0
3354,-0.61615634,0.0
3365,-0.65729254,0.0
3376,0.063371316,0.0
3381,-0.6271387,0.0
3402,-0.4737733,0.0
3419,-0.8106296,0.0
3426,-0.74199224,0.0
3430,0.42257556,1.0
3446,0.42042556,1.0
3451,0.37004757,1.0
3463,-0.735496,0.0
3465,-0.32632,0.0
3466,1.1452839,1.0
3469,-0.74306965,0.0
3482,-0.9223837,0.0
3487,-0.48010802,0.0
3499,-0.59128237,0.0
3501,-1.1901495,0.0
3509,-0.17176177,0.0
3512,-0.13137071,0.0
3529,-0.10901273,0.0
3534,-0.733512,0.0
3565,-0.07987325,0.0
3585,-0.26090565,0.0
3611,0.13407773,1.0
3617,-0.44647092,0.0
3635,-0.51424634,0.0
3679,-0.17386906,0.0
3684,-1.2895483,0.0
3687,0.91452986,1.0
3690,-0.7426441,0.0
3704,0.019046705,0.0
3722,-0.9690495,0.0
3723,-0.43774,0.0
3725,-0.2944977,0.0
3726,-0.19938937,0.0
3730,-0.20504692,0.0
3744,-0.8739744,0.0
3754,-0.34974667,0.0
3771,-0.0816064,0.0
3779,-0.994387,0.0
3783,-1.0703818,0.0
3787,0.025671475,0.0
3801,0.5252536,1.0
3805,-0.35833925,0.0
3818,-0.37515187,0.0
3824,-0.17447469,0.0
3849,-0.6762739,0.0
3854,-0.69345605,0.0
3857,0.02236383,0.0
3858,-1.1793786,0.0
3867,-0.33314058,0.0
3868,-0.07070542,0.0
3877,-0.39857626,0.0
3919,-0.85665905,0.0
3925,-0.7484423,0.0
3928,-0.6989263,0.0
3930,0.2707548,1.0
3933,-0.6107957,0.0
3945,-0.23878384,0.0
3946,-0.3401633,0.0
3947,-0.13088773,0.0
3957,0.36336142,1.0
3969,-0.40476492,0.0
3976,-0.20595483,0.0
4005,-0.09528204,0.0
4020,0.808518,1.0
4021,-0.69407696,0.0
4022,-0.09822547,0.0
4042,-0.7800421,0.0
4047,-0.46127692,0.0
4061,-0.2730049,0.0
4067,-0.34547806,0.0
4073,-0.35068583,0.0
4075,0.1259498,1.0
4076,-0.8064524,0.0
4081,0.03437733,0.0
4108,-0.31213415,0.0
4113,-0.5697685,0.0
4127,-0.28970477,0.0
4128,-0.12812343,0.0
4133,-0.3420226,0.0
4141,-0.7493131,0.0
4170,-0.9387184,0.0
4177,-0.78666544,0.0
4220,-1.14261,0.0
4232,-0.9268251,0.0
4234,-0.75255543,0.0
4252,-0.079342976,0.0
4258,-0.7691389,0.0
4259,-0.35965997,0.0
4260,-0.46328112,0.0
4268,-0.44190556,0.0
4269,-0.80813617,0.0
4275,-0.660062,0.0
4279,0.0945434,0.0
4280,-0.6792456,0.0
4281,-0.73827046,0.0
4288,-0.35398927,0.0
4290,0.6805649,1.0
4313,-0.08693453,0.0
4324,0.27345735,1.0
4345,-1.2505442,0.0
4364,-0.30141544,0.0
4370,-0.30113393,0.0
4379,0.53389597,1.0
4401,-0.12666652,0.0
4410,0.05768702,0.0
4432,-0.6918446,0.0
4433,-0.3909264,0.0
4434,-0.16944513,0.0
4439,-0.53584003,0.0
4442,-0.43138576,0.0
4451,0.16316064,1.0
4453,-0.8792056,0.0
4463,-0.72366774,0.0
4470,-0.6343687,0.0
4474,-0.049176052,0.0
4492,-0.32167494,0.0
4493,-0.202716,0.0
4509,0.1566083,1.0
4513,0.80898434,1.0
4515,0.50770515,1.0
4541,0.16049021,1.0
4565,-0.3936625,0.0
4569,0.3388199,1.0
4574,0.1787371,1.0
4578,0.21402156,1.0
4608,-0.18745488,0.0
4621,-0.19122623,0.0
4667,-0.119127125,0.0
4672,0.2551082,1.0
4685,-0.9204988,0.0
4707,0.17158724,1.0
4711,-0.20046589,0.0
4717,-0.49025607,0.0
4741,-0.02658508,0.0
4747,-0.47690597,0.0
4753,-0.7135546,0.0
4756,-0.31571186,0.0
4769,1.2496551,1.0
4776,1.1349916,1.0
4792,-1.0818067,0.0
4813,-0.0710991,0.0
4822,1.5025383,1.0
4830,-0.92068243,0.0
4838,-0.7352689,0.0
4854,-0.3507359,0.0
4856,0.56275344,1.0
4857,0.10565237,1.0
4869,-1.0032699,0.0
4878,-0.31298524,0.0
4879,1.0368485,1.0
4885,0.87723756,1.0
4901,0.10050191,1.0
4903,-0.42207277,0.0
4916,-0.4506132,0.0
4927,-1.3990959,0.0
4935,-0.010787476,0.0
4939,-0.5204271,0.0
4952,-0.6544952,0.0
4961,-1.0072385,0.0
4993,-0.80711484,0.0
5006,-0.5942185,0.0
5009,-0.7118833,0.0
5026,-0.4414984,0.0
5027,0.1259017,1.0
5050,-0.635661,0.0
5054,-0.51258785,0.0
5086,-0.16802916,0.0
5094,-0.10522019,0.0
5097,0.5773065,1.0
5104,-0.4915662,0.0
5106,-0.27340025,0.0
5130,-0.41721576,0.0
5131,-0.36318538,0.0
5132,-0.97260773,0.0
5164,-0.6802504,0.0
5166,-0.25129128,0.0
5171,-1.094692,0.0
5172,-0.24615161,0.0
5173,-0.66864425,0.0
5180,-1.6267887,0.0
5194,-0.21661656,0.0
5215,-0.56359494,0.0
5223,-1.1195991,0.0
5242,-0.60776937,0.0
5245,-0.41561332,0.0
5246,-0.39568105,0.0
5256,0.78385895,1.0
5258,-0.3141074,0.0
5273,-0.68028444,0.0
5296,0.5834459,1.0
5307,0.52493984,1.0
5329,-0.073685266,0.0
5340,-1.2524831,0.0
5341,0.62169945,1.0
5352,-0.21796727,0.0
5358,-0.72014344,0.0
5362,-0.5652861,0.0
5368,-0.7001409,0.0
5407,-0.8293453,0.0
5439,-0.8142272,0.0
5452,-1.0849993,0.0
5453,0.1172848,1.0
5459,-0.27378953,0.0
5461,-0.23092897,0.0
5472,-0.39493814,0.0
5482,-0.7833979,0.0
5499,0.23979048,1.0
5512,-0.6599609,0.0
5513,-0.2687881,0.0
5526,-0.46947557,0.0
5543,-0.0076549896,0.0
5593,-1.0037799,0.0
5601,-0.7500399,0.0
5655,-0.051859416,0.0
5675,-0.23010716,0.0
5704,0.01743552,0.0
5712,0.077633426,0.0
5721,-0.64482456,0.0
5730,-0.4979639,0.0
5749,0.1460937,1.0
5757,-0.2812289,0.0
5762,-0.7594666,0.0
5765,0.024329903,0.0
5777,-0.8978835,0.0
5783,-0.5817276,0.0
5814,-0.7123181,0.0
5815,-0.3896052,0.0
5840,-0.88824475,0.0
5843,0.1736627,1.0
5850,-0.28850636,0.0
5884,-0.6216734,0.0
5922,-1.1860119,0.0
5925,-1.0836086,0.0
5946,-0.36026224,0.0
5971,-0.98422945,0.0
5972,0.8925254,1.0
5975,-1.33626,0.0
5976,-0.89120966,0.0
5997,-0.27906343,0.0
6001,0.08857762,0.0
6041,0.7519792,1.0
6042,-0.23754144,0.0
6054,-0.2913652,0.0
6064,0.5028603,1.0
6077,-0.23348254,0.0
6097,-0.7799142,0.0
6101,-0.31512347,0.0
6131,-0.27430326,0.0
6135,-1.011737,0.0
6141,0.8484653,1.0
6176,-0.548267,0.0
6178,-0.52884907,0.0
6210,-0.6380732,0.0
6211,-0.35770595,0.0
6219,-0.5979092,0.0
6238,-0.55625963,0.0
6271,-0.6749795,0.0
6278,-0.1203385,0.0
6301,-0.709329,0.0
6320,-0.11922489,0.0
6329,-0.6013414,0.0
6336,-0.585981,0.0
6361,-0.20204736,0.0
6364,0.36779642,1.0
6365,-0.42187208,0.0
6373,0.61055624,1.0
6400,-0.36353832,0.0
6403,-0.80585593,0.0
6407,-1.0310186,0.0
6425,0.21323176,1.0
6427,-0.8662493,0.0
6457,-0.74226433,0.0
6466,0.15674345,1.0
6473,-0.18662106,0.0
6475,-0.8940021,0.0
6488,-0.16136274,0.0
6495,-0.4589527,0.0
6506,-0.49277607,0.0
6509,-0.5504677,0.0
6527,-0.31116253,0.0
6570,0.85191107,1.0
6578,-0.19589855,0.0
6579,-0.84912586,0.0
6584,0.025153946,0.0
6588,-1.1490309,0.0
6601,-0.6615074,0.0
6616,-0.15999474,0.0
6618,-0.8032202,0.0
6620,-1.2520001,0.0
6621,-0.5227399,0.0
6628,1.0668639,1.0
6643,-0.77163476,0.0
6648,-0.59275854,0.0
6649,-0.77804935,0.0
6652,-0.41164386,0.0
6661,-0.8770811,0.0
6665,-0.81836295,0.0
6694,-0.6113406,0.0
6705,-0.5131961,0.0
6726,-0.6479549,0.0
6747,-0.5205152,0.0
6751,-0.271743,0.0
6759,-0.42578298,0.0
6772,-0.3077017,0.0
6783,-0.14582714,0.0
6817,0.10060223,1.0
6833,-0.48073572,0.0
6855,-0.5672434,0.0
6866,-0.1649711,0.0
6878,0.31844756,1.0
6881,-0.48683402,0.0
6885,-0.32930186,0.0
6898,-0.24636775,0.0
6908,-0.3054409,0.0
6915,-0.016313689,0.0
6937,-0.68174154,0.0
6940,-0.5962672,0.0
6960,-0.47736475,0.0
6961,-0.05046859,0.0
6966,-0.25771424,0.0
6976,0.20675027,1.0
6989,-0.8324033,0.0
6993,-0.64096725,0.0
6997,-0.09347334,0.0
7005,-0.2317121,0.0
7006,-1.1900722,0.0
7009,-0.9915192,0.0
7032,-0.682809,0.0
7043,-0.51352364,0.0
7050,-0.24866556,0.0
7053,-0.63958097,0.0
7054,-0.7127148,0.0
7055,-1.103701,0.0
7067,0.44402254,1.0
7070,-0.47656855,0.0
7090,-0.018732367,0.0
7091,-0.19708039,0.0
7095,-1.2128601,0.0
7097,-0.24576889,0.0
7122,-0.8624777,0.0
7139,-0.6383419,0.0
7140,-0.6482317,0.0
7149,0.06445001,0.0
7173,-1.0178562,0.0
7205,-0.6062748,0.0
7258,-0.5143005,0.0
7260,-0.74806947,0.0
7266,0.66905636,1.0
7267,-0.7376165,0.0
7278,-0.4298943,0.0
7289,-0.44721535,0.0
7291,0.23207174,1.0
7363,0.5523758,1.0
7391,-0.52452654,0.0
7396,-0.9252574,0.0
7407,-0.07956482,0.0
7410,-0.32335877,0.0
7420,0.9302273,1.0
7421,-0.6915184,0.0
7458,-0.49855837,0.0
7464,-0.7369077,0.0
7474,-0.5941421,0.0
7485,-0.87717456,0.0
7495,-0.91222554,0.0
7497,-0.8769138,0.0
7504,-0.18845457,0.0
7528,-0.18078615,0.0
7538,0.17295817,1.0
7544,0.3000531,1.0
7550,-0.73289526,0.0
7596,0.035404664,0.0
7624,-0.60247564,0.0
7638,-0.7078936,0.0
7670,-0.7612639,0.0
7675,-0.14227033,0.0
7684,-0.78686804,0.0
7706,-0.7367869,0.0
7707,-1.7034118,0.0
7736,-0.4254365,0.0
7754,-0.53428584,0.0
7756,-0.67539567,0.0
7767,-0.2365202,0.0
7768,-0.10040232,0.0
7769,-0.15531272,0.0
7773,-0.1876533,0.0
7775,-0.87033236,0.0
7786,-0.3823121,0.0
7818,0.48950064,1.0
7819,-0.030521473,0.0
7823,-0.5366121,0.0
7828,-0.63419324,0.0
7834,-0.33793068,0.0
7844,-0.5244602,0.0
7856,-0.5130371,0.0
7868,-0.29658163,0.0
7871,-0.8034275,0.0
7903,-0.34571147,0.0
7925,-0.662935,0.0
7928,0.44323733,1.0
7930,0.067226574,0.0
7936,-1.0855408,0.0
7968,-0.5192268,0.0
8017,-1.110184,0.0
8034,-0.52730364,0.0
8062,-0.39784852,0.0
8093,-0.29706386,0.0
8100,-0.71474856,0.0
8106,-0.04340212,0.0
8143,-0.020177774,0.0
8221,0.352334,1.0
8256,-1.0545636,0.0
8264,-1.1269354,0.0
8281,-0.414307,0.0
8302,0.8761461,1.0
8304,1.2004602,1.0
8313,-0.6224607,0.0
8322,-0.9258239,0.0
8353,-0.5909387,0.0
8354,-0.6063764,0.0
8357,-0.5625432,0.0
8361,-0.9515939,0.0
8377,0.14794737,1.0
8378,-0.79114807,0.0
8387,-0.1742066,0.0
8400,-0.07496155,0.0
8409,-1.268471,0.0
8429,-0.85166126,0.0
8439,-0.31966525,0.0
8455,-0.28485957,0.0
8461,0.21525925,1.0
8487,-0.81532055,0.0
8496,-0.5172815,0.0
8518,-0.752935,0.0
8526,-0.16133134,0.0
8553,-1.2083158,0.0
8558,-1.210407,0.0
8574,-0.6558914,0.0
8586,-0.4722685,0.0
8588,0.1211606,1.0
8589,-0.039599188,0.0
8594,-0.0016034697,0.0
8598,-0.85800654,0.0
8600,-0.21169852,0.0
8609,1.0509429,1.0
8639,0.04708208,0.0
8658,0.01059324,0.0
8666,-0.046947252,0.0
8667,-0.7653638,0.0
8678,-0.74692017,0.0
8690,-0.1422103,0.0
8692,-0.40909302,0.0
8696,-0.93910754,0.0
8707,-0.2817269,0.0
8714,1.3764203,1.0
8723,-0.84010947,0.0
8730,-0.6048848,0.0
8737,0.09950533,0.0
8758,-0.60575736,0.0
8760,-0.18226331,0.0
8771,0.797706,1.0
8789,-0.43246955,0.0
8817,-0.7150921,0.0
8846,-0.091969594,0.0
8856,-1.339406,0.0
8863,-1.4008197,0.0
8886,-0.316551,0.0
8924,-0.122095585,0.0
8932,-0.3338726,0.0
8943,-0.48822,0.0
8955,-0.8133637,0.0
8958,-0.417898,0.0
8978,-0.99821025,0.0
9009,-0.14599837,0.0
9014,-0.22982372,0.0
9018,-0.5450408,0.0
9029,0.22966191,1.0
9033,-0.2605294,0.0
9043,-0.6198334,0.0
9069,0.19807617,1.0
9071,0.021377366,0.0
9083,-0.61248124,0.0
9090,-0.5222987,0.0
9099,-0.5177722,0.0
9105,-0.81951874,0.0
9115,-0.754173,0.0
9117,-0.58348966,0.0
9120,-0.51519066,0.0
9139,-0.33344603,0.0
9143,-0.45186597,0.0
9164,-0.620564,0.0
9166,0.19548853,1.0
9171,-0.23199442,0.0
9175,-0.27624598,0.0
9183,-0.66482246,0.0
9188,-0.60984963,0.0
9203,-0.3455388,0.0
9206,-0.3277884,0.0
9208,-0.4074535,0.0
9260,-0.15615527,0.0
9274,-0.648589,0.0
9284,0.25361928,1.0
9288,-0.4755032,0.0
9293,-0.6996015,0.0
9309,-0.12552343,0.0
9315,-0.6743324,0.0
9319,-1.0288707,0.0
9339,0.091221906,0.0
9430,0.7277841,1.0
9434,0.63819504,1.0
9458,0.48656303,1.0
9471,-0.6575802,0.0
9473,-0.36997038,0.0
9496,-0.33679244,0.0
9508,-0.74032867,0.0
9518,-0.29368424,0.0
9521,-0.9929919,0.0
9522,0.68609846,1.0
9532,-0.9307968,0.0
9560,-0.6121215,0.0
9583,-0.8870171,0.0
9584,-0.8702715,0.0
9592,-0.57630086,0.0
9593,-0.44334313,0.0
9595,-0.68802655,0.0
9601,-1.1463964,0.0
9610,0.10021963,1.0
9631,0.12300221,1.0
9632,0.24010958,1.0
9661,-0.84574234,0.0
9695,-0.13378789,0.0
9699,-0.8029377,0.0
9711,0.33914113,1.0
9726,0.47794986,1.0
9733,-0.34293383,0.0
9762,0.5965957,1.0
9767,-0.6081346,0.0
9768,-0.4962047,0.0
9770,-0.93457305,0.0
9780,-0.6416712,0.0
9784,-0.30315888,0.0
9796,0.24620375,1.0
9797,0.009781674,0.0
9839,-0.61211574,0.0
9840,-0.97441983,0.0
9851,-0.30280745,0.0
9853,-0.3247831,0.0
9856,-0.31031573,0.0
9885,0.12977025,1.0
9886,-0.14523046,0.0
9896,-0.50012994,0.0
9902,-0.16560021,0.0
9915,0.17540255,1.0
9919,-0.50965494,0.0
9921,-0.043064307,0.0
9936,-0.78380156,0.0
9945,-0.34394798,0.0
9946,-0.8844086,0.0
9948,-0.39118424,0.0
9962,-0.5625891,0.0
9964,-0.65397424,0.0
9966,-0.8030207,0.0
9969,-0.5563997,0.0
9979,0.30145296,1.0
9986,-0.444968,0.0
9989,-0.24711996,0.0
9991,-0.19112064,0.0
9992,-0.6675699,0.0
9999,-0.026533883,0.0
10003,-0.68293697,0.0
10028,0.1001167,1.0
10053,-0.26223272,0.0
10060,-0.6073122,0.0
10063,-0.605915,0.0
10091,-0.3155096,0.0
10108,1.0178221,1.0
10121,-0.47669765,0.0
10168,-0.25250852,0.0
10173,-1.1102566,0.0
10176,-0.5826914,0.0
10186,0.04645669,0.0
10187,-0.36845773,0.0
10198,0.04728557,0.0
10208,-0.5054957,0.0
10211,-0.5512581,0.0
10226,0.34890524,1.0
10229,-0.19409576,0.0
10238,-0.93307215,0.0
10240,-0.7487713,0.0
10288,-0.1622427,0.0
10294,-0.33330342,0.0
10322,-0.43248916,0.0
10330,-0.4249931,0.0
10334,-0.89574975,0.0
10352,-0.24509136,0.0
10396,-0.4517469,0.0
10404,-1.213256,0.0
10463,-0.6572604,0.0
10467,-0.89931834,0.0
10470,-0.8470788,0.0
10472,0.21060741,1.0
10490,-0.74616027,0.0
10516,-0.6369365,0.0
10536,-0.86431676,0.0
10572,-1.3187195,0.0
10575,-0.47463483,0.0
10590,-0.2856789,0.0
10591,-0.45243126,0.0
10593,-0.3012936,0.0
10599,0.35014206,1.0
10600,-0.72297645,0.0
10611,-0.642818,0.0
10618,0.6185205,1.0
10634,0.08765042,0.0
10654,0.114849314,1.0
10656,-0.42009553,0.0
10661,-0.7180525,0.0
10662,-0.5413134,0.0
10672,-0.88746244,0.0
10675,-0.30993283,0.0
10678,-0.5526723,0.0
10679,-0.19249468,0.0
10681,-0.101019874,0.0
10694,-0.45837805,0.0
10708,0.2596435,1.0
10744,-0.28035468,0.0
10753,-0.4595005,0.0
10754,-0.05600215,0.0
10771,-0.69647664,0.0
10783,0.29311442,1.0
10799,-0.26517564,0.0
10805,-0.45181802,0.0
10810,0.15417834,1.0
10814,0.105332725,1.0
10816,-0.72599727,0.0
10831,-0.6727106,0.0
10832,0.40448824,1.0
10841,-0.5242172,0.0
10843,-0.61834574,0.0
10848,-0.19337282,0.0
10875,-0.49049082,0.0
10879,0.9931028,1.0
10885,-0.5073223,0.0
10904,-0.48993522,0.0
10910,-0.0129353665,0.0
10930,-0.22989415,0.0
10932,-0.017963579,0.0
10942,-0.4192574,0.0
10943,0.09570691,0.0
10970,-0.64914846,0.0
10996,-1.2657187,0.0
11006,-0.17573589,0.0
11013,-0.55473953,0.0
11016,-0.24050066,0.0
11018,-0.015164639,0.0
11030,-0.16956358,0.0
11060,-0.64974713,0.0
11065,-0.48724288,0.0
11066,-1.1938236,0.0
11072,-0.25572628,0.0
11088,-0.36908495,0.0
11100,-0.26958,0.0
11109,-0.8742547,0.0
11138,-0.470224,0.0
11144,-0.3346481,0.0
11178,-0.3114072,0.0
11189,-0.79249305,0.0
11207,-1.181709,0.0
11210,-1.2320503,0.0
11211,-0.6003873,0.0
11217,-0.279739,0.0
11234,-0.6706526,0.0
11248,-0.7184745,0.0
11254,-0.8031508,0.0
11256,-0.49203408,0.0
11280,-0.266855,0.0
11290,-0.5695218,0.0
11306,-0.7108676,0.0
11320,-0.35753375,0.0
11322,0.20831339,1.0
11323,-0.37827003,0.0
11331,-1.1625546,0.0
11332,-0.47633985,0.0
11349,-0.5350064,0.0
11355,-0.3931666,0.0
11372,-1.0941108,0.0
11374,-0.1992646,0.0
11375,-0.8726283,0.0
11377,-0.14348693,0.0
11391,-0.76192176,0.0
11399,-0.5606544,0.0
11405,-0.3996532,0.0
11415,0.27647346,1.0
11449,-0.9653112,0.0
11461,-0.6918902,0.0
11479,-0.496561,0.0
11480,-0.25005347,0.0
11486,0.08615185,0.0
11522,-0.60953593,0.0
11526,-0.3107759,0.0
11536,-0.16197942,0.0
11555,-0.46935067,0.0
11563,-0.400357,0.0
11566,-0.26500988,0.0
11609,0.057054974,0.0
11610,-1.2844764,0.0
11623,-0.52362484,0.0
11631,-0.08325184,0.0
11635,-0.56423694,0.0
11649,-0.68571395,0.0
11656,-0.7746247,0.0
11664,0.4231122,1.0
11724,-0.190619,0.0
11743,-0.685164,0.0
11748,0.10708583,1.0
11764,-0.89689577,0.0
11767,-0.1466393,0.0
11802,-0.27550423,0.0
11811,0.88667786,1.0
11824,0.015372028,0.0
11846,-0.43013576,0.0
11854,-1.1768745,0.0
11860,-0.33464974,0.0
11861,-0.90845996,0.0
11871,-0.90219337,0.0
11877,0.03603166,0.0
11883,-0.2033944,0.0
11913,0.7730059,1.0
11914,0.16601713,1.0
11916,-0.6419496,0.0
11950,-0.74244595,0.0
11995,-0.6784013,0.0
12005,-0.4646336,0.0
12019,-0.75062305,0.0
12032,0.20591018,1.0
12048,-0.745841,0.0
12057,-0.32430658,0.0
12059,-0.83157784,0.0
12078,-0.56700855,0.0
12088,-0.8764366,0.0
12092,-0.87262535,0.0
12112,-0.59411114,0.0
