created_at,id,user_id,screen_name,followers_count,friend_count,in_reply_to_user_id,in_reply_to_screen_name,text,time,ideal_point
2022-07-05 22:27:12+00:00,1.5444478317416448e+18,1466209602.0,gloria_patriota,20387.0,19771.0,,,"RT @Encuestanonima: Entregado borrador de #NuevaConstitucionParaChile
UD el 4S votará...
Si no te gustan las mediciones de siempre hagamos…",2022-07-05 22:27:12+00:00,-0.2871094
2022-07-05 22:28:56+00:00,1.5444482699960033e+18,1.223217617068077e+18,PPINOCHETP3,2995.0,3010.0,,,"RT @Encuestanonima: Entregado borrador de #NuevaConstitucionParaChile
UD el 4S votará...
Si no te gustan las mediciones de siempre hagamos…",2022-07-05 22:28:56+00:00,0.0042304867
2022-07-05 22:30:10+00:00,1.544448581255344e+18,1.1867077399862725e+18,JR30012,436.0,1521.0,,,"RT @Encuestanonima: Entregado borrador de #NuevaConstitucionParaChile
UD el 4S votará...
Si no te gustan las mediciones de siempre hagamos…",2022-07-05 22:30:10+00:00,0.55768615
2022-07-05 22:30:12+00:00,1.544448586418688e+18,1.271288365057364e+18,JuanC95087229,1827.0,2318.0,,,"RT @Encuestanonima: Entregado borrador de #NuevaConstitucionParaChile
UD el 4S votará...
Si no te gustan las mediciones de siempre hagamos…",2022-07-05 22:30:12+00:00,-0.14367855
2022-07-05 22:31:44+00:00,1.5444489718583583e+18,2459799158.0,lindamisterio,1936.0,1901.0,,,"RT @Encuestanonima: Entregado borrador de #NuevaConstitucionParaChile
UD el 4S votará...
Si no te gustan las mediciones de siempre hagamos…",2022-07-05 22:31:44+00:00,0.13389702
2022-07-05 22:32:00+00:00,1.5444490410559447e+18,1056511152.0,Gingleve,5287.0,5747.0,,,"RT @Encuestanonima: Entregado borrador de #NuevaConstitucionParaChile
UD el 4S votará...
Si no te gustan las mediciones de siempre hagamos…",2022-07-05 22:32:00+00:00,0.64555866
2022-07-05 22:35:55+00:00,1.5444500252577792e+18,1.188917678427312e+18,ChilenoNorm,4670.0,5138.0,,,"RT @Encuestanonima: Entregado borrador de #NuevaConstitucionParaChile
UD el 4S votará...
Si no te gustan las mediciones de siempre hagamos…",2022-07-05 22:35:55+00:00,
2022-07-05 22:36:48+00:00,1.5444502495187476e+18,2821285347.0,Canittta,2645.0,1624.0,,,"RT @Encuestanonima: Entregado borrador de #NuevaConstitucionParaChile
UD el 4S votará...
Si no te gustan las mediciones de siempre hagamos…",2022-07-05 22:36:48+00:00,-0.18168852
2022-07-05 22:40:25+00:00,1.544451160026714e+18,60637432.0,aacevedoc,1012.0,1166.0,,,"RT @Encuestanonima: Entregado borrador de #NuevaConstitucionParaChile
UD el 4S votará...
Si no te gustan las mediciones de siempre hagamos…",2022-07-05 22:40:25+00:00,-0.6889672
2022-07-05 22:59:39+00:00,1.5444559990457303e+18,733400833.0,pablovicunaguay,240.0,429.0,,,"RT @Encuestanonima: Entregado borrador de #NuevaConstitucionParaChile
UD el 4S votará...
Si no te gustan las mediciones de siempre hagamos…",2022-07-05 22:59:39+00:00,-0.36511225
2022-07-05 22:13:43+00:00,1.544444438679675e+18,3930154666.0,Ineche2,3678.0,3779.0,,,"RT @Encuestanonima: Entregado borrador de #NuevaConstitucionParaChile
UD el 4S votará...
Si no te gustan las mediciones de siempre hagamos…",2022-07-05 22:13:43+00:00,
2022-07-05 22:31:08+00:00,1.5444488221345874e+18,1.5176130476862505e+18,ElEscocs1,385.0,601.0,,,"RT @carolavanderos: Empese a leer el famoso borrador... y en el parrafo 1, plurinacionalidad me basto!!!... #RechazoDeSalida me acorde de E…",2022-07-05 22:31:08+00:00,-0.22767724
2022-07-06 00:27:48+00:00,1.5444781833192817e+18,3070480661.0,phosforilado,533.0,755.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:27:48+00:00,-0.22548667
2022-07-06 00:29:51+00:00,1.5444787009383096e+18,354103736.0,manuibarrap,636.0,1090.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:29:51+00:00,-0.6511844
2022-07-06 00:33:18+00:00,1.544479568278524e+18,7.849067233373389e+17,LeoGalloSydney,1234.0,1233.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:33:18+00:00,-0.2524384
2022-07-06 00:34:06+00:00,1.5444797672812913e+18,2899656183.0,SeguelvR,1203.0,1465.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:34:06+00:00,-0.30039233
2022-07-06 00:34:16+00:00,1.5444798106798203e+18,1.368250074539688e+18,carmen_borbaran,421.0,871.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:34:16+00:00,-0.33150902
2022-07-06 00:34:39+00:00,1.544479908226896e+18,79636339.0,giespinoza,1097.0,1091.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:34:39+00:00,
2022-07-06 00:34:55+00:00,1.5444799749036603e+18,404285035.0,lermac1973,435.0,908.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:34:55+00:00,-0.7666573
2022-07-06 00:35:11+00:00,1.544480041878184e+18,3326046591.0,RepFederalChile,7583.0,8023.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:35:11+00:00,-0.8390165
2022-07-06 00:37:06+00:00,1.544480522767782e+18,7.827080853411676e+17,keltehueazul,284.0,79.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:37:06+00:00,-0.71656173
2022-07-06 00:39:11+00:00,1.5444810469091328e+18,3116949809.0,alegamal_21,724.0,1307.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:39:11+00:00,-0.6496476
2022-07-06 00:40:35+00:00,1.544481398446334e+18,1.4410421835582464e+18,WCaulfield451,252.0,115.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:40:35+00:00,-0.39062378
2022-07-06 00:40:46+00:00,1.5444814479264563e+18,1.2400655972721418e+18,spaceazul,2165.0,1931.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:40:46+00:00,-0.11127199
2022-07-06 00:41:33+00:00,1.544481642340688e+18,375289868.0,velyn_castillo,1365.0,2348.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:41:33+00:00,-0.07561914
2022-07-06 00:42:16+00:00,1.5444818254052923e+18,66845170.0,jperezs,531.0,647.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:42:16+00:00,0.83038735
2022-07-06 00:43:55+00:00,1.5444822389384888e+18,1.39794524819465e+18,QuiqueRabioso,33.0,102.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:43:55+00:00,
2022-07-06 00:44:54+00:00,1.5444824873463644e+18,51448697.0,alerodgrunert,947.0,2434.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:44:54+00:00,-0.3054409
2022-07-06 00:45:18+00:00,1.5444825861012562e+18,1.2188271755095777e+18,ravt89,69.0,60.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:45:18+00:00,-0.2570438
2022-07-06 00:47:16+00:00,1.5444830806599352e+18,118202497.0,cultofdeathcow,370.0,1661.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:47:16+00:00,-0.5927177
2022-07-06 00:48:11+00:00,1.5444833119757435e+18,850947284.0,ilianatzvetkova,1687.0,3454.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:48:11+00:00,0.38330284
2022-07-06 00:48:50+00:00,1.544483476899971e+18,706936883.0,Marcelica_9,68.0,251.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:48:50+00:00,-0.14815532
2022-07-06 00:51:57+00:00,1.5444842619352678e+18,595192182.0,Leila_Nash,10318.0,2076.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:51:57+00:00,
2022-07-06 00:53:05+00:00,1.5444845459064996e+18,1.387127624430936e+18,SraBetsy,340.0,369.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:53:05+00:00,-0.50370324
2022-07-06 00:53:18+00:00,1.5444846023323976e+18,234366238.0,cecicantos,371.0,491.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:53:18+00:00,-0.05445188
2022-07-06 00:54:11+00:00,1.544484821287678e+18,1.4295925817432023e+18,educalapaila,4513.0,4543.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:54:11+00:00,-0.2936902
2022-07-06 00:54:53+00:00,1.5444850003256525e+18,1.1863657269254758e+18,HogerFernando,711.0,961.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:54:53+00:00,-0.8636349
2022-07-06 00:55:49+00:00,1.544485235219366e+18,817617920.0,jrcordovalabbe,1363.0,2356.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:55:49+00:00,-0.41661993
2022-07-06 00:56:18+00:00,1.5444853557217362e+18,9.327301412220968e+17,PattyEspejo2,261.0,513.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:56:18+00:00,-0.4498091
2022-07-06 00:56:25+00:00,1.5444853835634606e+18,142703057.0,crijijili,320.0,875.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:56:25+00:00,-1.0921001
2022-07-06 00:56:48+00:00,1.544485482582532e+18,53839976.0,Campanitaza,295.0,385.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:56:48+00:00,
2022-07-06 00:56:53+00:00,1.5444855016414454e+18,3337284532.0,eduohiggins,84.0,126.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:56:53+00:00,-0.15677881
2022-07-06 00:57:53+00:00,1.5444857550780785e+18,71293854.0,MiguelinPalacio,418.0,675.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:57:53+00:00,-1.0485051
2022-07-06 00:58:16+00:00,1.5444858514380104e+18,1.3092576253060506e+18,Jose85063002,693.0,1123.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:58:16+00:00,0.13395332
2022-07-06 00:58:19+00:00,1.544485863379284e+18,1365701766.0,JenniferCarra17,55.0,128.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:58:19+00:00,-0.76851386
2022-07-06 00:58:24+00:00,1.5444858856468152e+18,1104478056.0,itabfg,25.0,223.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:58:24+00:00,
2022-07-06 00:59:24+00:00,1.5444861343732244e+18,9.272690260400332e+17,sirenassonando,462.0,1958.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 00:59:24+00:00,-0.2230581
2022-07-06 01:00:06+00:00,1.544486311775576e+18,109128809.0,Xaskon_23,290.0,1341.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:00:06+00:00,
2022-07-06 01:00:28+00:00,1.5444864025990267e+18,1.5104271990813696e+18,HelenaGallardoM,1577.0,598.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:00:28+00:00,-0.19080508
2022-07-06 01:00:31+00:00,1.5444864153539215e+18,715956251.0,natalia10196245,70.0,394.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:00:31+00:00,-0.258242
2022-07-06 01:00:50+00:00,1.5444864980487168e+18,1.4154648357190492e+18,katarina_sasha,793.0,1461.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:00:50+00:00,0.21698529
2022-07-06 01:01:00+00:00,1.544486536648962e+18,64318739.0,andres_ortega,459.0,1994.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:01:00+00:00,0.37184328
2022-07-06 01:01:38+00:00,1.54448669638067e+18,1.3756290130252268e+18,SamarYayi,863.0,635.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:01:38+00:00,-0.5586188
2022-07-06 01:02:30+00:00,1.5444869167534776e+18,1.4892439291365745e+18,Myriam1340908,81.0,336.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:02:30+00:00,-0.35997516
2022-07-06 01:02:45+00:00,1.5444869778728837e+18,1.2502373640075717e+18,JohnMacKinnonD1,966.0,927.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:02:45+00:00,-0.32693246
2022-07-06 01:03:00+00:00,1.5444870421044716e+18,556418602.0,lafundida,786.0,489.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:03:00+00:00,-0.8876127
2022-07-06 01:04:39+00:00,1.544487458082943e+18,3177789352.0,mariacris1708,158.0,148.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:04:39+00:00,-0.8458295
2022-07-06 01:04:49+00:00,1.5444874975178056e+18,1.4609836880034734e+18,Tamy18805695,478.0,528.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:04:49+00:00,-0.19156067
2022-07-06 01:04:54+00:00,1.5444875186319688e+18,308077166.0,OTDChile,25397.0,22106.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:04:54+00:00,-0.31624317
2022-07-06 01:06:20+00:00,1.5444878786544108e+18,89719274.0,pablotopo,821.0,1991.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:06:20+00:00,-0.95546246
2022-07-06 01:06:31+00:00,1.5444879272284447e+18,787661077.0,grace_Iand,18386.0,17555.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:06:31+00:00,-1.109169
2022-07-06 01:07:14+00:00,1.5444881052181217e+18,120133989.0,MaryFernity,1446.0,2216.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:07:14+00:00,0.33913514
2022-07-06 01:07:21+00:00,1.5444881376398623e+18,196009800.0,danilobizearias,117.0,283.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:07:21+00:00,-0.5274612
2022-07-06 01:08:05+00:00,1.5444883196558991e+18,2874621823.0,ja_vvierr,161.0,517.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:08:05+00:00,-0.45109695
2022-07-06 01:08:44+00:00,1.5444884841525166e+18,9.941930907339204e+17,cazuelaconm,207.0,918.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:08:44+00:00,-1.1506491
2022-07-06 01:10:13+00:00,1.5444888555076772e+18,1.4633000226115748e+18,4vecescaido,295.0,259.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:10:13+00:00,-0.23542623
2022-07-06 01:11:30+00:00,1.544489180738343e+18,1.2984334049256284e+18,GT15362620,71.0,319.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:11:30+00:00,-0.7060755
2022-07-06 01:12:08+00:00,1.5444893400000307e+18,297779151.0,pamefloga,607.0,234.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:12:08+00:00,-0.21040834
2022-07-06 01:13:23+00:00,1.544489656242172e+18,1.3810140030743593e+18,claudiapaolaal5,369.0,423.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:13:23+00:00,-0.4564812
2022-07-06 01:13:54+00:00,1.5444897858713313e+18,9.074294424479868e+17,Martaocares2,1633.0,4600.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:13:54+00:00,-0.26558888
2022-07-06 01:15:25+00:00,1.5444901660431483e+18,1.1241045679421972e+18,Valegonsep,1544.0,1704.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:15:25+00:00,-1.1943189
2022-07-06 01:15:51+00:00,1.544490275313111e+18,39867550.0,kmendozahumada,3435.0,1256.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:15:51+00:00,-0.31298524
2022-07-06 01:16:33+00:00,1.5444904521071534e+18,1.4028075617961738e+18,Jonas_Agallon,450.0,625.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:16:33+00:00,-0.5470805
2022-07-06 01:16:46+00:00,1.5444905045695693e+18,1.1737542575788974e+18,CeciliaPinedaG1,272.0,436.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:16:46+00:00,-0.6644834
2022-07-06 01:16:49+00:00,1.5444905173160591e+18,15722957.0,mignaciasm,912.0,1463.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:16:49+00:00,-1.034057
2022-07-06 01:17:12+00:00,1.5444906133237514e+18,3931271146.0,EstebanOM613,1290.0,1903.0,,,"RT @valebrunav: Voy en el metro y a cada lado, van personas leyendo la propuesta de #nuevaconstitucion. Una con el libro borrador q se vend…",2022-07-06 01:17:12+00:00,-0.2649753
2022-07-05 23:18:48+00:00,1.544460817088774e+18,1.5346144191325307e+18,MartinoteAlvrdo,16.0,116.0,,,"RT @BerasteguiNora: Como en película de #MarvelStudios el #CircoConstituyente sólo quiso ser el villano de la historia, porque el borrador…",2022-07-05 23:18:48+00:00,-0.4714712
2022-07-05 23:50:20+00:00,1.5444687537899766e+18,1.5415402351373926e+18,LaCamisanch,10.0,31.0,,,"RT @BerasteguiNora: Como en película de #MarvelStudios el #CircoConstituyente sólo quiso ser el villano de la historia, porque el borrador…",2022-07-05 23:50:20+00:00,-0.471139
2022-07-05 23:54:23+00:00,1.54446977181039e+18,1.5403859360512614e+18,ramiro_chamo,22.0,52.0,,,"RT @BerasteguiNora: Como en película de #MarvelStudios el #CircoConstituyente sólo quiso ser el villano de la historia, porque el borrador…",2022-07-05 23:54:23+00:00,-0.6103818
2022-07-05 22:32:43+00:00,1.5444492207735603e+18,1.435627906793943e+18,SofiaMunnn,849.0,922.0,,,"RT @BerasteguiNora: Como en película de #MarvelStudios el #CircoConstituyente sólo quiso ser el villano de la historia, porque el borrador…",2022-07-05 22:32:43+00:00,-0.102406405
2022-07-05 23:14:17+00:00,1.5444596820471972e+18,1.4378638572261417e+18,JulinPizaro,206.0,700.0,,,"RT @BerasteguiNora: Como en película de #MarvelStudios el #CircoConstituyente sólo quiso ser el villano de la historia, porque el borrador…",2022-07-05 23:14:17+00:00,-0.21481746
2022-07-05 23:14:27+00:00,1.544459724762108e+18,1.4378626584773673e+18,Facundocasss,315.0,756.0,,,"RT @BerasteguiNora: Como en película de #MarvelStudios el #CircoConstituyente sólo quiso ser el villano de la historia, porque el borrador…",2022-07-05 23:14:27+00:00,
2022-07-06 00:42:06+00:00,1.5444817821831086e+18,110506599.0,sielguetas,889.0,2352.0,,,"RT @Constindigena: Con la Wenufoye y el borrador de nueva Constitución en mano, @ElisaLoncon se despide de la Convención Constitucional un…",2022-07-06 00:42:06+00:00,-0.75168025
2022-07-05 23:49:16+00:00,1.5444684859289395e+18,1466209602.0,gloria_patriota,20387.0,19769.0,,,"RT @OssandonLira: Inaceptable: El borrador ""escondido"" por @MEQChile y @gdominguez_ se filtró, los convencionales nos tuvimos que enterar ""…",2022-07-05 23:49:16+00:00,-0.2871094
2022-07-05 23:52:21+00:00,1.54446926355302e+18,2527752098.0,RamospardoP,4699.0,5162.0,,,"RT @OssandonLira: Inaceptable: El borrador ""escondido"" por @MEQChile y @gdominguez_ se filtró, los convencionales nos tuvimos que enterar ""…",2022-07-05 23:52:21+00:00,-0.6658792
2022-07-06 00:02:56+00:00,1.5444719235678904e+18,2718499289.0,mbligre,2606.0,2502.0,,,"RT @OssandonLira: Inaceptable: El borrador ""escondido"" por @MEQChile y @gdominguez_ se filtró, los convencionales nos tuvimos que enterar ""…",2022-07-06 00:02:56+00:00,-0.022442821
2022-07-06 00:44:05+00:00,1.5444822816281518e+18,1.5145947713811046e+18,EIsaLabrana,4.0,1.0,,,RT @STRAG1999: A mi no le gusta el olor del borrador de nueva constitución redactada por la #ConvencionConstitucional  y a ti? https://t.co…,2022-07-06 00:44:05+00:00,-0.25172058
2022-07-06 01:12:30+00:00,1.544489431431889e+18,1.5037920040309432e+18,cagazosdeboric,1358.0,1392.0,,,RT @EternaVeranista: El borrador permite que extranjeros habiendo entrado en forma ilegal vayan a una notaria y digan que viven acá hace má…,2022-07-06 01:12:30+00:00,-0.95641327
2022-07-06 01:14:52+00:00,1.5444900287930532e+18,1.5415568464939254e+18,ViktorReznov97,3.0,29.0,,,RT @EternaVeranista: El borrador permite que extranjeros habiendo entrado en forma ilegal vayan a una notaria y digan que viven acá hace má…,2022-07-06 01:14:52+00:00,-0.16397437
2022-07-06 01:15:54+00:00,1.5444902860169175e+18,126796142.0,lisethpris,506.0,1233.0,,,RT @EternaVeranista: El borrador permite que extranjeros habiendo entrado en forma ilegal vayan a una notaria y digan que viven acá hace má…,2022-07-06 01:15:54+00:00,-0.6557242
2022-07-05 23:31:44+00:00,1.5444640734120796e+18,1.33521735475891e+18,Jonatha89031804,2.0,27.0,,,"RT @PGottreux: Antes que lea el borrador de la nueva constitucion, vea este pequeño Canapé de entrada. 
#NuevaConstitucionParaChile https:/…",2022-07-05 23:31:44+00:00,
2022-07-06 00:49:18+00:00,1.544483592222507e+18,1666523180.0,Andy_Phant0m,228.0,924.0,,,RT @Pajaropolitico: #Plumaje | El borrador general de la nueva Constitución de Chile abre espacios de participación e incorpora demandas so…,2022-07-06 00:49:18+00:00,
2022-07-06 00:41:21+00:00,1.5444815925963735e+18,1.1215053386902938e+18,ProgreB,639.0,27.0,,,"RT @carlos81956718: La foto de Pedro Pascal con el borrador de constitución es más falsa que Boric y Irina, aqui les dejo la foto real.

#R…",2022-07-06 00:41:21+00:00,-0.6009978
2022-07-06 00:46:03+00:00,1.5444827744673628e+18,1.2912297721404908e+18,Sofia2002727,1360.0,401.0,,,"RT @carlos81956718: La foto de Pedro Pascal con el borrador de constitución es más falsa que Boric y Irina, aqui les dejo la foto real.

#R…",2022-07-06 00:46:03+00:00,-0.033473615
2022-07-06 00:52:06+00:00,1.5444842978428682e+18,8.20835133385216e+17,JamesPattoneus,4078.0,3920.0,,,"RT @carlos81956718: La foto de Pedro Pascal con el borrador de constitución es más falsa que Boric y Irina, aqui les dejo la foto real.

#R…",2022-07-06 00:52:06+00:00,-0.25784063
2022-07-06 01:08:36+00:00,1.5444884514073928e+18,9.293248294335734e+17,totogomez1972,1531.0,1804.0,,,"RT @carlos81956718: La foto de Pedro Pascal con el borrador de constitución es más falsa que Boric y Irina, aqui les dejo la foto real.

#R…",2022-07-06 01:08:36+00:00,0.16023183
2022-07-06 01:09:01+00:00,1.544488556978008e+18,1.4654070531707249e+18,pcs_daniela,1611.0,2097.0,,,"RT @carlos81956718: La foto de Pedro Pascal con el borrador de constitución es más falsa que Boric y Irina, aqui les dejo la foto real.

#R…",2022-07-06 01:09:01+00:00,-0.54273874
