user1_id,user2_id
118155,6653
115563,70902
56848,6881
56848,148928
162139,70902
162139,87908
162139,159146
162139,53867
19494,76991
129449,22838
151460,150579
151460,151767
151460,151762
151460,151456
151460,149288
151460,27460
70241,3753
35808,6881
102500,137616
69876,76991
125203,87908
89716,121649
89716,14195
89716,161404
89716,24629
89716,9227
89716,117242
89716,54287
89716,68902
89716,93204
163165,9227
9822,5782
9822,33581
9822,22838
89467,44625
80368,46916
115069,100200
112610,66930
112610,70471
112610,156542
112610,42511
112610,44764
112610,73812
112610,161488
112610,102275
112610,51225
112610,44625
112610,148928
112610,43680
112610,154448
112610,74451
112610,7675
112610,63229
112610,53604
112610,58686
112610,88213
112610,37720
112610,35767
112610,116699
112610,53149
112610,84636
112610,73599
112610,74650
64255,137616
132156,137616
153624,44505
158662,137616
117903,70902
91721,42173
46334,9227
46334,22838
2278,137616
100299,9227
100299,22838
31937,9227
319,141759
159777,76991
159777,144526
159777,137616
162459,53867
162588,100200
74655,9227
149126,96573
149126,137616
77106,9583
77106,154393
146473,17411
146473,22838
149283,59534
149283,151762
149283,164146
149283,151761
149283,163785
149283,151456
149283,164085
132501,17411
65584,22838
78916,163751
30698,22838
112478,87908
112478,55691
112478,22838
93515,33581
158451,6881
88743,137616
78126,6881
78126,2263
68161,76991
45632,137844
133355,144526
152780,24406
152780,33778
124888,76991
124888,144526
153604,33581
22534,161846
22534,135802
22534,101878
110053,137616
7177,22838
6881,119768
6881,155062
6881,154406
6881,114222
6881,155657
6881,131746
6881,123362
6881,55415
6881,28495
6881,88703
6881,90403
6881,45047
6881,156196
6881,113250
6881,98293
6881,23260
6881,22650
6881,38764
6881,69092
6881,130941
6881,88846
6881,98883
6881,85982
6881,156253
6881,23866
6881,45732
6881,136334
6881,48218
6881,31740
6881,57455
6881,1226
6881,94963
6881,36484
6881,16259
6881,92616
6881,86095
6881,73566
6881,128834
6881,155713
6881,104835
6881,147624
6881,9432
6881,8599
6881,43945
6881,25417
6881,11656
6881,67879
6881,2443
6881,77653
6881,59335
6881,122873
6881,63660
6881,16773
6881,88978
6881,16366
6881,67830
6881,83254
6881,47707
6881,20712
6881,87267
6881,41528
6881,60041
6881,131019
6881,101477
6881,74292
6881,70806
6881,47889
6881,118759
6881,623
6881,82279
6881,50012
6881,69473
66435,144526
129961,91259
121726,160170
70085,144526
111158,25429
26366,22838
87323,32895
132459,22224
71901,55691
71901,22224
45366,122704
125640,53867
154196,137616
48599,137616
89532,22224
78611,130081
78611,9227
159518,162117
138805,22224
11147,22838
140887,119003
140887,154213
138883,122704
148490,42173
110467,76991
69117,22838
133944,9227
44248,22224
54390,17411
10575,8450
68419,70274
121649,24406
121649,3753
121649,16864
105894,2263
117870,24406
117870,53867
32008,42173
122605,9227
153231,137616
97824,70274
97824,22838
75359,91259
102788,3753
110938,137616
143401,144526
157817,61268
89527,159146
14390,9227
70471,76991
70471,144526
70471,9979
70471,148928
88492,100200
88492,154213
153286,11620
97810,76991
79839,76991
33817,42173
33817,124958
33817,72373
119870,130081
138812,17411
24406,118466
24406,129636
24406,155617
24406,124105
24406,98235
24406,161903
24406,73955
24406,140727
24406,150594
24406,123869
24406,38016
24406,11188
24406,30789
24406,107673
24406,46940
24406,68565
24406,88079
24406,66713
24406,147540
24406,115344
24406,76048
24406,15290
24406,94987
24406,45614
24406,112547
131092,3753
76991,113838
76991,144526
76991,7786
76991,50315
76991,135579
76991,43497
76991,68413
76991,44736
76991,73493
76991,38764
76991,115807
76991,14937
76991,99503
76991,97752
76991,33040
76991,54584
76991,61231
76991,78402
76991,90394
76991,121190
76991,93442
76991,7687
76991,6652
76991,58686
76991,96614
76991,103365
76991,86936
76991,26073
76991,37474
76991,16261
76991,8058
76991,54833
76991,13060
76991,110975
76991,50031
76991,5245
76991,144846
76991,154825
76991,10173
76991,54019
76991,99766
76991,16246
76991,54363
76991,63610
76991,80846
76991,111050
76991,30249
76991,79392
76991,61002
76991,37386
76991,144067
76991,7302
118930,47923
118930,98877
118930,14217
46828,70902
46828,100200
88865,22838
148090,22838
163657,39804
163657,122343
163657,137616
163657,88915
163657,130702
31192,22224
104606,9227
106050,137616
138134,9227
148538,17411
157244,22224
85453,17411
85453,9227
120153,144559
128619,137844
131089,22838
125405,22838
157209,61268
161347,48591
40677,17411
124535,83375
125295,155767
125295,53867
79434,22224
79434,96816
107923,42173
107923,17411
107923,22224
107923,61268
107923,53867
116989,9227
116989,22838
155062,137616
53493,22838
86588,137616
104115,137616
137539,17411
150579,161332
150579,35129
118050,137616
52806,111193
52806,13386
52806,89563
52806,69503
52806,18361
52806,10272
52806,38601
52806,32727
52806,121130
52806,40402
52322,2263
144321,9227
115795,137844
116374,42173
116374,40402
5675,137616
99846,118534
99846,9227
11383,159146
85817,137616
155347,33581
73527,160018
73527,147540
73527,87237
114749,34180
103663,11620
63335,88915
37226,46916
151406,160170
161772,33581
144526,62811
144526,44744
144526,148078
144526,50315
144526,119939
144526,114381
144526,38764
144526,27853
144526,161665
144526,104293
144526,139400
144526,49491
144526,6730
144526,78402
144526,90394
144526,162418
144526,77596
144526,127867
144526,53489
144526,59988
144526,54027
144526,138780
144526,58686
144526,85934
144526,72385
144526,102375
144526,118117
144526,115925
144526,60168
144526,28466
144526,60522
144526,56201
144526,101624
144526,71585
144526,111352
144526,93703
144526,116699
144526,63503
144526,129064
144526,82010
144526,48510
144526,38385
144526,121757
144526,60210
144526,13917
144526,73599
144526,20456
144526,6761
144526,6365
144526,111271
144526,122722
144526,29407
147084,17411
44187,16864
128949,137616
111193,70902
111193,16864
111193,3007
111193,53867
163480,16864
60056,22838
122512,143919
122512,112927
122512,15174
122512,118415
122512,93117
61430,53867
160436,22838
87202,53867
162894,9227
19574,22838
60620,56267
60620,4259
163723,87908
150271,53867
116286,100200
116286,33778
58308,162254
120282,364
124323,16241
86413,154213
90105,11620
108679,53867
155238,53867
136634,43856
74861,86728
25429,43175
25429,37446
25429,69656
25429,110993
25429,68771
25429,29398
146954,163995
146954,122704
146954,108965
146954,146197
